ISO_N3,country_name,province_code,province_name,e,i,ie
208,丹麦,13,河北省,655904248 ,106364076 ,762268324 
208,丹麦,14,山西省,115697939 ,33637240 ,149335179 
208,丹麦,15,内蒙古自治区,56927011 ,14733101 ,71660112 
208,丹麦,21,辽宁省,598636061 ,162155160 ,760791221 
208,丹麦,22,吉林省,34304946 ,75484975 ,109789921 
208,丹麦,23,黑龙江省,130286711 ,20191667 ,150478378 
208,丹麦,31,上海市,2667418331 ,4931860584 ,7599278915 
208,丹麦,32,江苏省,10345032648 ,1803032605 ,12148065253 
208,丹麦,33,浙江省,11222578444 ,1077053230 ,12299631674 
208,丹麦,34,安徽省,1440137144 ,114100445 ,1554237589 
208,丹麦,35,福建省,2915293779 ,420913856 ,3336207635 
208,丹麦,36,江西省,758597468 ,22097113 ,780694581 
208,丹麦,37,山东省,5440936328 ,1381479039 ,6822415367 
208,丹麦,41,河南省,335517155 ,110651385 ,446168540 
208,丹麦,42,湖北省,284085193 ,189656035 ,473741228 
208,丹麦,43,湖南省,357757380 ,61753547 ,419510927 
208,丹麦,44,广东省,8403745870 ,2846546943 ,11250292813 
208,丹麦,45,广西壮族自治区,116065737 ,20974387 ,137040124 
208,丹麦,46,海南省,3756717 ,7767701 ,11524418 
208,丹麦,50,重庆市,352426680 ,225955000 ,578381680 
208,丹麦,51,四川省,775335342 ,50398425 ,825733767 
208,丹麦,52,贵州省,51801178 ,5399910 ,57201088 
208,丹麦,53,云南省,57200257 ,8357978 ,65558235 
208,丹麦,54,西藏自治区,39336545 ,43236 ,39379781 
208,丹麦,61,陕西省,478255573 ,69902902 ,548158475 
208,丹麦,62,甘肃省,8897416 ,2202851 ,11100267 
208,丹麦,63,青海省,110983 ,7255738 ,7366721 
208,丹麦,64,宁夏回族自治区,7648112 ,103182 ,7751294 
208,丹麦,65,新疆维吾尔自治区,6304400 ,120603 ,6425003 
212,多米尼克,11,北京市,191016 ,194113 ,385129 
212,多米尼克,12,天津市,571153 ,0 ,571153 
212,多米尼克,13,河北省,3176425 ,0 ,3176425 
212,多米尼克,15,内蒙古自治区,13 ,0 ,13 
212,多米尼克,21,辽宁省,95760 ,0 ,95760 
212,多米尼克,23,黑龙江省,275390 ,0 ,275390 
212,多米尼克,31,上海市,3592189 ,53484 ,3645673 
212,多米尼克,32,江苏省,4615223 ,212459 ,4827682 
212,多米尼克,33,浙江省,63088134 ,934094 ,64022228 
212,多米尼克,34,安徽省,16940921 ,0 ,16940921 
212,多米尼克,35,福建省,8596416 ,45935 ,8642351 
212,多米尼克,36,江西省,4040785 ,0 ,4040785 
212,多米尼克,37,山东省,23653220 ,0 ,23653220 
212,多米尼克,41,河南省,4819509 ,0 ,4819509 
212,多米尼克,42,湖北省,1834344 ,0 ,1834344 
212,多米尼克,43,湖南省,2808972 ,0 ,2808972 
212,多米尼克,44,广东省,34243994 ,565413 ,34809407 
212,多米尼克,45,广西壮族自治区,490105 ,0 ,490105 
212,多米尼克,50,重庆市,85043 ,0 ,85043 
212,多米尼克,51,四川省,928612 ,0 ,928612 
212,多米尼克,53,云南省,1302346 ,0 ,1302346 
212,多米尼克,54,西藏自治区,1 ,0 ,1 
212,多米尼克,61,陕西省,362878 ,0 ,362878 
212,多米尼克,65,新疆维吾尔自治区,1072694 ,0 ,1072694 
214,多米尼加共和国,11,北京市,205427288 ,353403978 ,558831266 
214,多米尼加共和国,12,天津市,274523366 ,1573232 ,276096598 
214,多米尼加共和国,13,河北省,670847202 ,3048474 ,673895676 
214,多米尼加共和国,14,山西省,14532666 ,496769908 ,511302574 
214,多米尼加共和国,15,内蒙古自治区,31562490 ,20472 ,31582962 
214,多米尼加共和国,21,辽宁省,404101620 ,1772035 ,405873655 
214,多米尼加共和国,22,吉林省,27013639 ,0 ,27013639 
214,多米尼加共和国,23,黑龙江省,21996683 ,7413 ,22004096 
214,多米尼加共和国,31,上海市,820272514 ,504091679 ,1324364193 
214,多米尼加共和国,32,江苏省,2128663264 ,21922270 ,2150585534 
214,多米尼加共和国,33,浙江省,5084840662 ,132703840 ,5217544502 
214,多米尼加共和国,34,安徽省,464012560 ,24676193 ,488688753 
214,多米尼加共和国,35,福建省,1520077973 ,289503167 ,1809581140 
214,多米尼加共和国,36,江西省,698836520 ,852356 ,699688876 
214,多米尼加共和国,37,山东省,2040578275 ,123601984 ,2164180259 
214,多米尼加共和国,41,河南省,491299596 ,501303 ,491800899 
214,多米尼加共和国,42,湖北省,410858491 ,1996774 ,412855265 
214,多米尼加共和国,43,湖南省,689244415 ,117481 ,689361896 
214,多米尼加共和国,44,广东省,3874069702 ,118667185 ,3992736887 
214,多米尼加共和国,45,广西壮族自治区,189929276 ,164564596 ,354493872 
214,多米尼加共和国,46,海南省,17545600 ,0 ,17545600 
214,多米尼加共和国,50,重庆市,603297483 ,3930 ,603301413 
214,多米尼加共和国,51,四川省,226530599 ,256141 ,226786740 
214,多米尼加共和国,52,贵州省,40749405 ,134 ,40749539 
214,多米尼加共和国,53,云南省,112124857 ,255139682 ,367264539 
214,多米尼加共和国,61,陕西省,70140052 ,445347 ,70585399 
214,多米尼加共和国,62,甘肃省,452892 ,0 ,452892 
214,多米尼加共和国,64,宁夏回族自治区,13368461 ,27578 ,13396039 
214,多米尼加共和国,65,新疆维吾尔自治区,9109246 ,0 ,9109246 
218,厄瓜多尔,11,北京市,1065365554 ,8864518770 ,9929884324 
218,厄瓜多尔,12,天津市,425504146 ,3608557785 ,4034061931 
218,厄瓜多尔,13,河北省,1023570182 ,154370570 ,1177940752 
218,厄瓜多尔,14,山西省,29656579 ,3231913 ,32888492 
218,厄瓜多尔,15,内蒙古自治区,103738084 ,0 ,103738084 
218,厄瓜多尔,21,辽宁省,619474995 ,748307288 ,1367782283 
218,厄瓜多尔,22,吉林省,72358196 ,0 ,72358196 
218,厄瓜多尔,23,黑龙江省,61238678 ,152372 ,61391050 
218,厄瓜多尔,31,上海市,1466465323 ,741426933 ,2207892256 
218,厄瓜多尔,32,江苏省,3381299865 ,158092358 ,3539392223 
218,厄瓜多尔,33,浙江省,6777295000 ,3380880919 ,10158175919 
218,厄瓜多尔,34,安徽省,1787332086 ,4918813410 ,6706145496 
218,厄瓜多尔,35,福建省,1242247420 ,518230838 ,1760478258 
218,厄瓜多尔,36,江西省,515192658 ,2568985 ,517761643 
218,厄瓜多尔,37,山东省,3181027383 ,2223940330 ,5404967713 
218,厄瓜多尔,41,河南省,312701686 ,153863088 ,466564774 
218,厄瓜多尔,42,湖北省,706550867 ,41044589 ,747595456 
218,厄瓜多尔,43,湖南省,544708561 ,764766417 ,1309474978 
218,厄瓜多尔,44,广东省,4079663850 ,4871433019 ,8951096869 
218,厄瓜多尔,45,广西壮族自治区,430060122 ,91321392 ,521381514 
218,厄瓜多尔,46,海南省,40609182 ,12649314 ,53258496 
218,厄瓜多尔,50,重庆市,1322655307 ,770315399 ,2092970706 
218,厄瓜多尔,51,四川省,527060504 ,292327 ,527352831 
218,厄瓜多尔,52,贵州省,62973516 ,9696029 ,72669545 
218,厄瓜多尔,53,云南省,187525568 ,7573983 ,195099551 
218,厄瓜多尔,54,西藏自治区,791496 ,0 ,791496 
218,厄瓜多尔,61,陕西省,98464693 ,4391698 ,102856391 
218,厄瓜多尔,62,甘肃省,3487468 ,14777803 ,18265271 
218,厄瓜多尔,63,青海省,506287 ,0 ,506287 
218,厄瓜多尔,64,宁夏回族自治区,76253336 ,1249143 ,77502479 
218,厄瓜多尔,65,新疆维吾尔自治区,38403712 ,27337068 ,65740780 
222,萨尔瓦多,11,北京市,236094153 ,330467705 ,566561858 
222,萨尔瓦多,12,天津市,109942914 ,1514283 ,111457197 
222,萨尔瓦多,13,河北省,276444574 ,129064021 ,405508595 
222,萨尔瓦多,14,山西省,5699840 ,0 ,5699840 
222,萨尔瓦多,15,内蒙古自治区,30268064 ,0 ,30268064 
222,萨尔瓦多,21,辽宁省,163021484 ,386050 ,163407534 
222,萨尔瓦多,22,吉林省,4752378 ,6124685 ,10877063 
222,萨尔瓦多,23,黑龙江省,18872389 ,0 ,18872389 
222,萨尔瓦多,31,上海市,337123174 ,46829905 ,383953079 
222,萨尔瓦多,32,江苏省,1174704645 ,45823317 ,1220527962 
222,萨尔瓦多,33,浙江省,2296102890 ,14744052 ,2310846942 
222,萨尔瓦多,34,安徽省,156546004 ,1803862 ,158349866 
222,萨尔瓦多,35,福建省,420747202 ,70865514 ,491612716 
222,萨尔瓦多,36,江西省,170280170 ,106494 ,170386664 
222,萨尔瓦多,37,山东省,729720872 ,5810543 ,735531415 
222,萨尔瓦多,41,河南省,110450920 ,411625 ,110862545 
222,萨尔瓦多,42,湖北省,122781375 ,118182 ,122899557 
222,萨尔瓦多,43,湖南省,107973270 ,2977572 ,110950842 
222,萨尔瓦多,44,广东省,1227669658 ,585040675 ,1812710333 
222,萨尔瓦多,45,广西壮族自治区,64619046 ,1279797 ,65898843 
222,萨尔瓦多,46,海南省,9415780 ,10314 ,9426094 
222,萨尔瓦多,50,重庆市,276026984 ,15127 ,276042111 
222,萨尔瓦多,51,四川省,73141375 ,658393 ,73799768 
222,萨尔瓦多,52,贵州省,12045310 ,3362 ,12048672 
222,萨尔瓦多,53,云南省,27246523 ,14128 ,27260651 
222,萨尔瓦多,54,西藏自治区,425671 ,0 ,425671 
222,萨尔瓦多,61,陕西省,14513519 ,4022 ,14517541 
222,萨尔瓦多,62,甘肃省,2695264 ,0 ,2695264 
222,萨尔瓦多,64,宁夏回族自治区,54350648 ,0 ,54350648 
