hs2_code,hs2_name,hs4_code,hs4_name,hs8_count,i,e,ie
20 ,第20章  蔬菜、水果、坚果或植物其他部分的制品,2008,用其他方法制作或保藏的其他品目未列名水果、坚果及植物的其他食用部分，不论是否加酒、加糖或其他甜物质,33,3853214836,14155596640,18008811476
20 ,第20章  蔬菜、水果、坚果或植物其他部分的制品,2009,未发酵及未加酒精的水果汁或坚果汁（包括酿酒葡萄汁及椰子水）、蔬菜汁，不论是否加糖或其他甜物质,26,2758999885,4143979203,6902979088
21 ,第21章  杂项食品,2101,咖啡、茶、马黛茶的浓缩精汁及以其为基本成分或以咖啡、茶、马黛茶为基本成分的制品；烘焙菊苣和其他烘焙咖啡代用品及其浓缩汁,4,1962568282,1312879521,3275447803
21 ,第21章  杂项食品,2102,酵母（活性或非活性）；已死的其他单细胞微生物（不包括品目3002的疫苗）；发酵粉,3,95425723,1779388370,1874814093
21 ,第21章  杂项食品,2103,调味汁及其制品；混合调味品；芥子粉及其调制品,6,1028667993,10675284246,11703952239
21 ,第21章  杂项食品,2104,汤料及其制品；均化混合食品,2,67306036,451444909,518750945
21 ,第21章  杂项食品,2105,冰淇淋及其他冰制食品；不论是否含可可,1,422800972,251997728,674798700
21 ,第21章  杂项食品,2106,其他品目未列名的食品,9,22828967695,15944855175,38773822870
22 ,第22章  饮料、酒及醋,2201,未加糖或其他甜物质及未加味的水，包括天然或人造矿泉水及汽水；冰及雪,5,758816614,3536162528,4294979142
22 ,第22章  饮料、酒及醋,2202,加味、加糖或其他甜物质的水，包括矿泉水及汽水，其他无酒精饮料，但不包括品目20.09的水果汁、坚果汁或蔬菜汁,3,3915145389,1374114535,5289259924
22 ,第22章  饮料、酒及醋,2203,麦芽酿造的啤酒,1,3140530576,1622594393,4763124969
22 ,第22章  饮料、酒及醋,2204,鲜葡萄酿造的酒，包括加酒精的；品目2009以外的酿酒葡萄汁,5,7180323396,192561405,7372884801
22 ,第22章  饮料、酒及醋,2205,味美思酒及其他加植物或香料的用鲜葡萄酿造的酒,2,17551313,3045750,20597063
22 ,第22章  饮料、酒及醋,2206,其他发酵饮料（例如，苹果酒、梨酒、蜂蜜酒、清酒）；其他品目未列名的发酵饮料的混合物及发酵饮料与无酒精饮料的混合物,2,519703386,276262637,795966023
22 ,第22章  饮料、酒及醋,2207,未改性乙醇，按容量计酒精浓度≥80％；任何浓度的改性乙醇及其他酒精,2,16051327,52425744,68477071
22 ,第22章  饮料、酒及醋,2208,未改性乙醇，按容量计酒精浓度＜80％；蒸馏酒、利口酒及其他酒精饮料,9,9901612718,3929518440,13831131158
22 ,第22章  饮料、酒及醋,2209,醋及用醋酸制得的醋代用品,1,59880049,124947122,184827171
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2301,不适于供人食用的肉、杂碎、鱼、甲壳动物、软体动物或其他水生无脊椎动物的渣粉及团粒；油渣,6,16545014974,14693821,16559708795
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2302,谷物或豆类植物在筛、碾或其他加工过程中产生的糠、麸及其他残渣，不论是否制成团粒,4,2181567075,51410171,2232977246
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2303,制造淀粉过程中的残渣及类似的残渣、甜菜渣、甘蔗渣及制糖过程中的其他残渣，酿造及蒸馏过程中的糟粕积残渣，不论是否制成团粒糖,3,872507370,2441086710,3313594080
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2304,提炼豆油所得的油渣饼及其他固体残渣，不论是否碾磨或制成团粒,2,216093271,1659919549,1876012820
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2305,提炼花生油所得的油渣饼及其他固体残渣，不论是否碾磨或制成团粒,1,364689055,5499389,370188444
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2306,品目23.04或23.05以外的提炼植物或微生物油脂所得的油渣饼及其他固体残渣，不论是否碾磨或制成团粒,8,10469559844,186567221,10656127065
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2307,葡萄酒渣；粗酒石,1,0,0,0
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2308,动物饲料用的其他处未列名的植物原料、废料、残渣及副产品，不论是否制成团粒,1,117825140,545738937,663564077
23 ,第23章  食品工业的残渣及废料；配制的动物饲料,2309,配制的动物饲料,4,5615332269,15004244542,20619576811
24 ,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,2401,烟草；烟草废料,5,6882236769,2937186283,9819423052
24 ,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,2402,烟草或烟草代用品制成的雪茄烟及卷烟,3,1347498406,564920779,1912419185
24 ,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,2403,其他烟草及烟草代用品的制品；“均化”或“再造”烟草；烟草精汁,4,191350887,212005501,403356388
24 ,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,2404,含烟草、再造烟草、尼古丁、或烟草或尼古丁代用品，非经燃烧吸用的产品；其他供人体摄入尼古丁的含尼古丁的产品,7,231480776,31257370761,31488851537
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2501,盐（包括精制盐及变性盐）及纯氯化钠，不论是否为水溶液，也不论是否添加抗结块剂或松散剂；海水,4,2622068254,614153281,3236221535
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2502,未焙烧的黄铁矿,1,356392134,26340108,382732242
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2503,各种硫磺，但升华硫磺、沉淀硫磺及胶态硫磺除外,1,13537933756,6525046,13544458802
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2504,天然石墨,4,596964742,1896358019,2493322761
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2505,各种天然砂，不论是否着色，但第26章的含金属矿砂除外,2,1092741236,76249936,1168991172
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2506,石英（天然砂除外）；石英岩，不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板、块,2,1410815958,1077842903,2488658861
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2507,高岭土及类似土，不论是否锻烧,2,740550347,1217804646,1958354993
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2508,其他黏土（不包括品目6806的膨胀黏土）、红柱石、蓝晶石及硅线石，不论是否煅烧；富铝红柱石；火泥及第纳斯土,6,448551632,2134895164,2583446796
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2509,白垩,1,7345474,453297,7798771
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2510,天然磷酸钙、天然磷酸铝钙及磷酸盐白垩,4,36934386,584246871,621181257
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2511,天然硫酸钡（重晶石）；天然碳酸钡（毒重石），不论是否煅烧，但品目2816的氧化钡除外,2,44714175,661012391,705726566
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2512,硅质化石粗粉（例如各种硅藻土）及类似的硅质土，不论是否煅烧，其表观比重不超过1,2,63286267,76546944,139833211
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2513,浮石；刚玉岩；天然刚玉砂；天然石榴石及其他天然磨料，不论是否热处理,2,106379046,332320597,438699643
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2514,板岩，不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板、块,1,2716618,187042362,189758980
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2515,大理石、石灰华及其他石灰质碑用或建筑用石，表观比重≥2.5，蜡石，不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板、块,3,6546041054,213989300,6760030354
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2516,花岗岩、斑岩、玄武岩、砂岩以及其他等碑用或建筑用石，不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板、块,4,5296717314,131495235,5428212549
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2517,通常作混凝土粒料、铺路、铁道路基或其他路基的卵石、砾石及碎石，圆石子及燧石，不论是否热处理；矿渣、浮渣及类似的工业残渣，不论是否混有本品目第一部分所列的材料；沥青碎石，品名2515、2516所列各种石料的碎粒、碎屑及粉末，不论是否认处理,5,61195213,1373510295,1434705508
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2518,白云石，不论是否煅烧或烧结、粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板、块,2,423166671,191005231,614171902
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2519,天然碳酸镁（菱镁矿）；熔凝镁氧矿；烧结镁氧矿，不论烧结前是否加入少量的其他氧化物；其他氧化镁不论是否纯净,6,275188322,5554746262,5829934584
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2520,生石膏；硬石膏；熟石膏（由煅烧的生石膏或硫酸钙构成），不论是否着色，也不论是否带有少量促凝剂或缓凝剂,3,309361213,142086561,451447774
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2521,石灰石助熔剂；通常用于制造石灰或水泥的石灰石及其他钙质石,1,1825628,10621150,12446778
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2522,生石灰、熟石灰及水硬石灰，但品目2825的氧化钙及氢氧化钙除外,3,27461327,96652733,124114060
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2523,硅酸盐水泥、矾土水泥、矿渣水泥、富硫酸盐水泥及类似的水凝水泥,5,3514742565,904717123,4419459688
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2524,石棉,3,266303886,47379725,313683611
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2525,云母，包括云母片；云母废料,3,338583324,222391549,560974873
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2526,天然冻石，不论是否粗加修整或仅用锯或其他方法切割成矩形（包括正方形）的板、块；滑石,4,211012139,747807751,958819890
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2528,天然硼酸盐及其精矿(不论是否煅烧)，但不包括从天然盐水析离的硼酸盐；天然粗硼酸，含硼酸干重不超过85％,2,926784199,7418497,934202696
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2529,长石；白榴石；霞石及霞石正长岩；萤石（氟石）,4,396561119,1164443649,1561004768
25 ,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,2530,其他品目未列名的矿产品,7,37119254947,1100619778,38219874725
26 ,第26章  矿砂、矿渣及矿灰,2601,铁矿砂及其精矿，包括焙烧黄铁矿,5,6.68687E+11,17170070885,6.85857E+11
26 ,第26章  矿砂、矿渣及矿灰,2602,锰矿砂及其精矿，包括以干重计锰含量≥20%的含铁锰矿砂及其精矿,1,28916377692,35265636,28951643328
26 ,第26章  矿砂、矿渣及矿灰,2603,铜矿砂及其精矿,1,2.94361E+11,247075,2.94361E+11
26 ,第26章  矿砂、矿渣及矿灰,2604,镍矿砂及其精矿,1,22522852603,15037,22522867640
26 ,第26章  矿砂、矿渣及矿灰,2605,钴矿砂及其精矿,1,833776825,0,833776825
26 ,第26章  矿砂、矿渣及矿灰,2606,铝矿砂及其精矿,1,35815787876,55807778,35871595654
26 ,第26章  矿砂、矿渣及矿灰,2607,铅矿砂及其精矿,1,7230043660,969,7230044629
26 ,第26章  矿砂、矿渣及矿灰,2608,锌矿砂及其精矿,1,23259388872,735,23259389607
26 ,第26章  矿砂、矿渣及矿灰,2609,锡矿砂及其精矿,1,11389102780,6200538,11395303318
26 ,第26章  矿砂、矿渣及矿灰,2610,铬矿砂及其精矿,1,18194728938,33280727,18228009665
26 ,第26章  矿砂、矿渣及矿灰,2611,钨矿砂及其精矿,1,307402858,1461335,308864193
26 ,第26章  矿砂、矿渣及矿灰,2612,铀或钍矿砂及其精矿,2,1152101021,0,1152101021
26 ,第26章  矿砂、矿渣及矿灰,2613,钼矿砂及其精矿,2,2502267310,1383228427,3885495737
26 ,第26章  矿砂、矿渣及矿灰,2614,钛矿砂及其精矿,1,6970478602,208056088,7178534690
26 ,第26章  矿砂、矿渣及矿灰,2615,铌、钽、钒或锆矿砂及其精矿,3,8508288685,250820537,8759109222
26 ,第26章  矿砂、矿渣及矿灰,2616,贵金属矿砂及其精矿,2,32571355258,73880722,32645235980
26 ,第26章  矿砂、矿渣及矿灰,2617,其他矿砂及其精矿,4,766867602,32991296,799858898
26 ,第26章  矿砂、矿渣及矿灰,2618,冶炼钢铁所产生的粒状熔渣（熔渣砂）,2,0,5878211,5878211
26 ,第26章  矿砂、矿渣及矿灰,2619,冶炼钢铁所产生的熔渣、浮渣（粒状熔渣除外）、氧化皮及其他废料,1,0,187292841,187292841
26 ,第26章  矿砂、矿渣及矿灰,2620,含有金属、砷及其化合物的矿渣、矿灰及残渣（冶炼钢铁所产生的灰、渣除外）,10,0,123643763,123643763
26 ,第26章  矿砂、矿渣及矿灰,2621,其他矿渣及矿灰，包括海藻灰（海草灰）；焚化城市垃圾所产生的灰、渣,2,4776524,814109339,818885863
27 ,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,2701,煤；煤砖、煤球及用煤制成的类似固体燃料,5,1.415E+11,6416936772,1.47917E+11
