I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,
E,2018/11/2 15:01,3711,3711,304,189525 ,
E,2018/11/2 15:01,3713,5141,112,189531 ,
E,2018/11/2 15:01,3711,3711,143,189533 ,
E,2018/11/2 15:01,3711,3711,143,189533 ,
E,2018/11/2 15:01,3711,3711,344,189534 ,
E,2018/11/2 15:01,3715,3715,129,189534 ,
E,2018/11/2 15:01,3717,3709,502,189534 ,
E,2018/11/2 15:01,3711,3711,116,189534 ,
E,2018/11/2 15:01,3708,3708,402,189535 ,
E,2018/11/2 15:01,3712,3708,502,189536 ,
E,2018/11/2 15:01,3715,3715,303,189538 ,
E,2018/11/2 15:01,3708,3708,502,189539 ,
E,2018/11/2 15:01,3711,3711,410,189540 ,
E,2018/11/2 15:01,3714,3714,116,189542 ,
E,2018/11/2 15:01,3708,3708,142,189542 ,
E,2018/11/2 15:01,3708,3708,502,189544 ,
E,2018/11/2 15:01,3711,3711,327,189545 ,
E,2018/11/2 15:01,3715,5301,129,189546 ,
E,2018/11/2 15:01,3711,3711,502,189547 ,
I,2018/11/2 15:02,3716,5301,122,189551 ,
I,2018/11/2 15:02,3715,3715,337,189551 ,
I,2018/11/2 15:02,3713,5301,344,189558 ,
I,2018/11/2 15:02,3715,3715,112,189558 ,
I,2018/11/2 15:02,3716,3716,116,189558 ,
E,2018/11/2 15:02,3711,3711,501,189558 ,
E,2018/11/2 15:02,3708,3708,502,189558 ,
E,2018/11/2 15:02,3708,3708,309,189560 ,
E,2018/11/2 15:02,3711,3711,312,189561 ,
E,2018/11/2 15:02,3716,5301,502,189562 ,
E,2018/11/2 15:02,3711,3711,142,189562 ,
E,2018/11/2 15:02,3715,5301,351,189564 ,
E,2018/11/2 15:02,3708,3708,434,189566 ,
E,2018/11/2 15:02,3711,3711,142,189566 ,
E,2018/11/2 15:02,3717,3717,502,189567 ,
E,2018/11/2 15:02,3711,3711,502,189572 ,
E,2018/11/2 15:02,3708,3708,116,189573 ,
E,2018/11/2 15:02,3711,3711,110,189573 ,
E,2018/11/2 15:02,3711,3711,142,189573 ,
E,2018/11/2 15:02,3711,3711,501,189573 ,
E,2018/11/2 15:02,3711,3711,312,189576 ,
E,2018/11/2 15:02,3711,3711,429,189576 ,
E,2018/11/2 15:02,3711,3711,302,189580 ,
E,2018/11/2 15:02,3716,5301,129,189581 ,
E,2018/11/2 15:02,3714,3708,142,189583 ,
E,2018/11/2 15:02,3708,3708,142,189584 ,
E,2018/11/2 15:02,3708,3708,410,189584 ,
I,2018/11/2 15:02,3715,3715,142,189585 ,
I,2018/11/2 15:02,3708,3708,142,189586 ,
I,2018/11/2 15:03,3713,3713,502,189588 ,
I,2018/11/2 15:03,3714,5317,502,189588 ,
I,2018/11/2 15:03,3715,3715,136,189588 ,
I,2018/11/2 15:03,3708,3708,142,189588 ,
I,2018/11/2 15:03,3713,5141,309,189589 ,
E,2018/11/2 15:03,3711,3711,502,189589 ,
E,2018/11/2 15:03,3708,3708,110,189591 ,
E,2018/11/2 15:03,3708,3708,304,189592 ,
E,2018/11/2 15:03,3717,3711,129,189595 ,
E,2018/11/2 15:03,3711,3711,142,189595 ,
E,2018/11/2 15:03,3711,3711,502,189595 ,
E,2018/11/2 15:03,3714,3714,141,189595 ,
E,2018/11/2 15:03,3711,3711,110,189598 ,
E,2018/11/2 15:03,3711,3711,142,189598 ,
E,2018/11/2 15:03,3711,3711,502,189600 ,
E,2018/11/2 15:03,3708,3708,502,189600 ,
E,2018/11/2 15:03,3711,3711,116,189600 ,
E,2018/11/2 15:03,3711,3711,502,189606 ,
E,2018/11/2 15:03,3711,3711,142,189606 ,
E,2018/11/2 15:03,3711,3711,502,189607 ,
E,2018/11/2 15:03,3715,5301,143,189607 ,
E,2018/11/2 15:03,3711,3711,136,189609 ,
E,2018/11/2 15:03,3711,3711,432,189613 ,
E,2018/11/2 15:03,3708,3708,502,189613 ,
E,2018/11/2 15:03,3708,3708,502,189624 ,
E,2018/11/2 15:03,3711,3711,303,189624 ,
E,2018/11/2 15:03,3711,3711,601,189624 ,
I,2018/11/2 15:04,3715,3715,429,189626 ,
I,2018/11/2 15:04,3715,3715,502,189626 ,
E,2018/11/2 15:04,3715,5301,142,189626 ,
E,2018/11/2 15:04,3715,3715,110,189630 ,
E,2018/11/2 15:04,3708,3708,111,189632 ,
E,2018/11/2 15:04,3708,3708,303,189632 ,
E,2018/11/2 15:04,3715,2233,142,189632 ,
E,2018/11/2 15:04,3715,3715,502,189636 ,
E,2018/11/2 15:04,3713,5301,601,189637 ,
E,2018/11/2 15:04,3708,3708,142,189637 ,
E,2018/11/2 15:04,3711,3711,127,189637 ,
E,2018/11/2 15:04,3708,3708,116,189638 ,
E,2018/11/2 15:04,3708,3708,601,189639 ,
E,2018/11/2 15:04,3711,3711,352,189641 ,
E,2018/11/2 15:04,3708,3708,142,189641 ,
E,2018/11/2 15:04,3711,3711,318,189641 ,
E,2018/11/2 15:04,3715,5141,312,189646 ,
E,2018/11/2 15:04,3709,3709,309,189646 ,
E,2018/11/2 15:04,3714,3714,129,189646 ,
E,2018/11/2 15:04,3711,3711,136,189648 ,
E,2018/11/2 15:04,3708,3708,601,189650 ,
E,2018/11/2 15:04,3711,3711,352,189650 ,
E,2018/11/2 15:04,3715,3715,111,189654 ,
E,2018/11/2 15:04,3717,3717,502,189656 ,
I,2018/11/2 15:04,3716,5301,129,189661 ,
I,2018/11/2 15:04,3717,3717,110,189662 ,
I,2018/11/2 15:05,3713,5301,502,189663 ,
E,2018/11/2 15:05,3708,3708,129,189664 ,
E,2018/11/2 15:05,3711,3711,304,189664 ,
E,2018/11/2 15:05,3708,3708,116,189670 ,
E,2018/11/2 15:05,3715,3715,244,189673 ,
E,2018/11/2 15:05,3714,3711,502,189674 ,
E,2018/11/2 15:05,3708,3708,142,189674 ,
E,2018/11/2 15:05,3711,3711,244,189676 ,
E,2018/11/2 15:05,3711,3711,142,189677 ,
E,2018/11/2 15:05,3717,3711,138,189678 ,
E,2018/11/2 15:05,3708,3708,601,189678 ,
E,2018/11/2 15:05,3708,3708,309,189679 ,
E,2018/11/2 15:05,3708,3708,502,189680 ,
E,2018/11/2 15:05,3708,3708,120,189680 ,
E,2018/11/2 15:05,3714,3711,502,189680 ,
E,2018/11/2 15:05,3720,3720,133,189683 ,
E,2018/11/2 15:05,3708,3708,303,189683 ,
E,2018/11/2 15:05,3711,3711,304,189683 ,
E,2018/11/2 15:05,3708,3708,141,189683 ,
E,2018/11/2 15:05,3708,3708,301,189687 ,
E,2018/11/2 15:05,3708,3708,502,189690 ,
E,2018/11/2 15:05,3720,3720,107,189690 ,
E,2018/11/2 15:05,3711,3711,601,189690 ,
E,2018/11/2 15:05,3711,3711,138,189692 ,
E,2018/11/2 15:05,3714,3714,344,189692 ,
E,2018/11/2 15:05,3709,3715,142,189694 ,
E,2018/11/2 15:05,3712,3712,502,189695 ,
E,2018/11/2 15:05,3713,5141,304,189695 ,
E,2018/11/2 15:05,3711,3711,601,189695 ,
E,2018/11/2 15:05,3708,3708,502,189699 ,
I,2018/11/2 15:06,3715,3715,502,189700 ,
I,2018/11/2 15:06,3711,3711,312,189700 ,
I,2018/11/2 15:06,3715,3715,502,189701 ,
E,2018/11/2 15:06,3708,3708,413,189701 ,
E,2018/11/2 15:06,3711,3711,110,189702 ,
E,2018/11/2 15:06,3715,5301,142,189705 ,
E,2018/11/2 15:06,3715,3715,142,189707 ,
E,2018/11/2 15:06,3708,3708,502,189710 ,
E,2018/11/2 15:06,3713,5141,303,189710 ,
E,2018/11/2 15:06,3708,3708,310,189711 ,
E,2018/11/2 15:06,3711,3711,133,189711 ,
E,2018/11/2 15:06,3714,3714,142,189711 ,
E,2018/11/2 15:06,3711,3711,601,189711 ,
E,2018/11/2 15:06,3711,3711,502,189711 ,
E,2018/11/2 15:06,3708,3708,129,189711 ,
E,2018/11/2 15:06,3712,3708,413,189711 ,
E,2018/11/2 15:06,3708,3708,133,189711 ,
E,2018/11/2 15:06,3711,3711,502,189713 ,
E,2018/11/2 15:06,3711,3711,122,189713 ,
E,2018/11/2 15:06,3711,3711,112,189715 ,
E,2018/11/2 15:06,3708,3708,110,189715 ,
E,2018/11/2 15:06,3714,3714,111,189716 ,
E,2018/11/2 15:06,3711,3711,304,189717 ,
E,2018/11/2 15:06,3711,3711,136,189718 ,
E,2018/11/2 15:06,3708,3708,116,189719 ,
E,2018/11/2 15:06,3711,3711,502,189719 ,
E,2018/11/2 15:06,3711,3711,327,189720 ,
E,2018/11/2 15:06,3714,3714,502,189722 ,
E,2018/11/2 15:06,3711,3711,142,189722 ,
E,2018/11/2 15:06,3711,3711,133,189724 ,
E,2018/11/2 15:06,3711,3711,423,189726 ,
E,2018/11/2 15:06,3711,3711,501,189726 ,
E,2018/11/2 15:06,3715,3715,501,189728 ,
E,2018/11/2 15:06,3711,3711,116,189728 ,
E,2018/11/2 15:06,3711,3711,142,189731 ,
E,2018/11/2 15:06,3708,3708,502,189731 ,
E,2018/11/2 15:06,3711,3711,142,189731 ,
E,2018/11/2 15:06,3714,3714,141,189733 ,
E,2018/11/2 15:06,3708,3708,133,189733 ,
E,2018/11/2 15:06,3708,3708,502,189737 ,
I,2018/11/2 15:07,3717,3717,502,189743 ,
I,2018/11/2 15:07,3720,3720,133,189743 ,
I,2018/11/2 15:07,3708,3708,304,189743 ,
I,2018/11/2 15:07,3715,3715,142,189745 ,
I,2018/11/2 15:07,3711,3711,312,189746 ,
I,2018/11/2 15:07,3717,3717,306,189748 ,
E,2018/11/2 15:07,3711,3711,502,189748 ,
E,2018/11/2 15:07,3711,3711,141,189753 ,
E,2018/11/2 15:07,3713,5141,141,189754 ,
E,2018/11/2 15:07,3708,3708,609,189755 ,
E,2018/11/2 15:07,3711,3711,133,189755 ,
E,2018/11/2 15:07,3708,3708,142,189756 ,
E,2018/11/2 15:07,3714,3708,142,189761 ,
E,2018/11/2 15:07,3711,3711,502,189767 ,
E,2018/11/2 15:07,3708,3708,110,189769 ,
E,2018/11/2 15:07,3711,3711,502,189769 ,
E,2018/11/2 15:07,3708,3708,623,189770 ,
E,2018/11/2 15:07,3715,3715,429,189770 ,
E,2018/11/2 15:07,3711,3711,435,189770 ,
E,2018/11/2 15:07,3713,5141,501,189770 ,
E,2018/11/2 15:07,3711,3711,127,189774 ,
I,2018/11/2 15:08,3711,3711,112,189778 ,
I,2018/11/2 15:08,3715,3715,142,189778 ,
I,2018/11/2 15:08,3714,3715,303,189778 ,
I,2018/11/2 15:08,3720,3720,116,189778 ,
I,2018/11/2 15:08,3708,3708,502,189780 ,
E,2018/11/2 15:08,3711,3711,402,189781 ,
E,2018/11/2 15:08,3711,3711,410,189782 ,
E,2018/11/2 15:08,3715,3715,142,189783 ,
E,2018/11/2 15:08,3711,3711,501,189785 ,
E,2018/11/2 15:08,3714,3711,309,189785 ,
E,2018/11/2 15:08,3711,3711,143,189786 ,
E,2018/11/2 15:08,3711,3711,226,189787 ,
E,2018/11/2 15:08,3711,3711,116,189787 ,
E,2018/11/2 15:08,3714,3714,203,189787 ,
E,2018/11/2 15:08,3708,3708,110,189787 ,
E,2018/11/2 15:08,3708,3708,429,189790 ,
E,2018/11/2 15:08,3714,3714,244,189790 ,
E,2018/11/2 15:08,3711,3711,116,189792 ,
E,2018/11/2 15:08,3708,3708,142,189792 ,
E,2018/11/2 15:08,3708,3708,142,189792 ,
E,2018/11/2 15:08,3711,3711,142,189793 ,
E,2018/11/2 15:08,3711,3711,321,189793 ,
E,2018/11/2 15:08,3713,5141,142,189799 ,
E,2018/11/2 15:08,3711,3711,103,189804 ,
E,2018/11/2 15:08,3715,3715,309,189806 ,
E,2018/11/2 15:08,3713,5301,116,189806 ,
E,2018/11/2 15:08,3711,3711,142,189806 ,
E,2018/11/2 15:08,3711,3711,309,189806 ,
E,2018/11/2 15:08,3713,5141,309,189809 ,
I,2018/11/2 15:08,3708,3708,141,189813 ,
I,2018/11/2 15:09,3715,3715,133,189814 ,
I,2018/11/2 15:09,3709,3709,303,189814 ,
I,2018/11/2 15:09,3713,5317,502,189814 ,
I,2018/11/2 15:09,3717,3717,303,189814 ,
I,2018/11/2 15:09,3708,3708,303,189815 ,
E,2018/11/2 15:09,3714,5141,312,189818 ,
E,2018/11/2 15:09,3711,3711,116,189818 ,
E,2018/11/2 15:09,3708,3708,502,189818 ,
E,2018/11/2 15:09,3711,3711,206,189819 ,
E,2018/11/2 15:09,3711,3711,303,189819 ,
E,2018/11/2 15:09,3708,3708,501,189820 ,
E,2018/11/2 15:09,3711,3711,429,189821 ,
E,2018/11/2 15:09,3711,3711,502,189822 ,
E,2018/11/2 15:09,3715,3715,111,189823 ,
E,2018/11/2 15:09,3708,3708,110,189823 ,
E,2018/11/2 15:09,3714,3711,142,189826 ,
E,2018/11/2 15:09,3714,5141,113,189826 ,
E,2018/11/2 15:09,3711,3711,142,189827 ,
E,2018/11/2 15:09,3711,3711,309,189828 ,
E,2018/11/2 15:09,3711,3711,233,189828 ,
E,2018/11/2 15:09,3715,3715,116,189831 ,
E,2018/11/2 15:09,3712,3711,116,189831 ,
E,2018/11/2 15:09,3708,3708,502,189831 ,
E,2018/11/2 15:09,3713,5141,137,189832 ,
E,2018/11/2 15:09,3708,3708,502,189834 ,
E,2018/11/2 15:09,3711,3711,106,189835 ,
E,2018/11/2 15:09,3715,3715,330,189842 ,
E,2018/11/2 15:09,3704,3711,301,189844 ,
E,2018/11/2 15:09,3711,3711,301,189846 ,
E,2018/11/2 15:09,3715,3715,110,189846 ,
E,2018/11/2 15:09,3715,3715,502,189848 ,
I,2018/11/2 15:09,3713,5301,303,189848 ,
I,2018/11/2 15:09,3713,3715,143,189848 ,
I,2018/11/2 15:10,3708,3708,112,189855 ,
I,2018/11/2 15:10,3715,3715,142,189855 ,
E,2018/11/2 15:10,3708,3708,502,189855 ,
E,2018/11/2 15:10,3712,3712,502,189855 ,
E,2018/11/2 15:10,3714,3714,501,189857 ,
E,2018/11/2 15:10,3708,3708,142,189857 ,
E,2018/11/2 15:10,3714,5141,142,189861 ,
E,2018/11/2 15:10,3708,3708,112,189861 ,
E,2018/11/2 15:10,3716,3716,133,189862 ,
E,2018/11/2 15:10,3715,5141,142,189862 ,
E,2018/11/2 15:10,3714,5141,110,189862 ,
E,2018/11/2 15:10,3715,3715,601,189862 ,
E,2018/11/2 15:10,3715,3715,133,189865 ,
E,2018/11/2 15:10,3708,3708,116,189865 ,
E,2018/11/2 15:10,3708,3708,303,189865 ,
E,2018/11/2 15:10,3711,3711,112,189867 ,
E,2018/11/2 15:10,3711,3711,142,189870 ,
E,2018/11/2 15:10,3712,3712,502,189871 ,
E,2018/11/2 15:10,3711,3711,502,189872 ,
E,2018/11/2 15:10,3714,3711,307,189872 ,
E,2018/11/2 15:10,3714,3708,304,189872 ,
E,2018/11/2 15:10,3711,3711,143,189874 ,
E,2018/11/2 15:10,3711,3711,134,189875 ,
E,2018/11/2 15:10,3716,5301,305,189875 ,
E,2018/11/2 15:10,3711,3711,609,189877 ,
E,2018/11/2 15:10,3711,3711,226,189878 ,
E,2018/11/2 15:10,3711,3711,344,189881 ,
E,2018/11/2 15:10,3708,3708,142,189881 ,
E,2018/11/2 15:10,3711,3711,303,189882 ,
E,2018/11/2 15:10,3715,3715,110,189883 ,
E,2018/11/2 15:10,3708,3708,142,189884 ,
E,2018/11/2 15:10,3714,3708,502,189885 ,
E,2018/11/2 15:10,3715,3715,132,189887 ,
E,2018/11/2 15:10,3712,3712,129,189887 ,
I,2018/11/2 15:10,3708,3708,432,189887 ,
I,2018/11/2 15:10,3708,3708,142,189887 ,
I,2018/11/2 15:11,3713,3715,352,189890 ,
I,2018/11/2 15:11,3720,3720,129,189891 ,
I,2018/11/2 15:11,3717,3717,303,189892 ,
I,2018/11/2 15:11,3715,3715,304,189893 ,
I,2018/11/2 15:11,3708,3708,601,189894 ,
I,2018/11/2 15:11,3717,3717,502,189894 ,
E,2018/11/2 15:11,3714,3714,116,189895 ,
E,2018/11/2 15:11,3714,3714,244,189900 ,
E,2018/11/2 15:11,3711,3711,502,189901 ,
E,2018/11/2 15:11,3712,3712,601,189901 ,
E,2018/11/2 15:11,3726,3708,143,189901 ,
E,2018/11/2 15:11,3711,3711,303,189901 ,
E,2018/11/2 15:11,3715,3715,232,189901 ,
E,2018/11/2 15:11,3711,3711,142,189903 ,
E,2018/11/2 15:11,3711,3711,142,189904 ,
E,2018/11/2 15:11,3726,3708,434,189904 ,
E,2018/11/2 15:11,3708,3708,301,189905 ,
E,2018/11/2 15:11,3713,5301,142,189906 ,
E,2018/11/2 15:11,3714,3708,301,189906 ,
E,2018/11/2 15:11,3715,3715,136,189908 ,
E,2018/11/2 15:11,3711,3711,131,189909 ,
E,2018/11/2 15:11,3726,3708,142,189909 ,
E,2018/11/2 15:11,3715,3715,143,189912 ,
E,2018/11/2 15:11,3708,3708,501,189914 ,
E,2018/11/2 15:11,3715,3715,129,189914 ,
E,2018/11/2 15:11,3716,5301,327,189914 ,
E,2018/11/2 15:11,3717,3709,501,189916 ,
E,2018/11/2 15:11,3711,3711,601,189919 ,
E,2018/11/2 15:11,3715,3715,141,189921 ,
E,2018/11/2 15:11,3715,5141,133,189921 ,
E,2018/11/2 15:11,3715,3715,142,189921 ,
E,2018/11/2 15:11,3726,3708,142,189923 ,
E,2018/11/2 15:11,3714,3714,502,189923 ,
E,2018/11/2 15:11,3717,3717,410,189924 ,
E,2018/11/2 15:11,3711,3711,502,189925 ,
I,2018/11/2 15:12,3713,5141,502,189927 ,
I,2018/11/2 15:12,3715,5317,601,189929 ,
I,2018/11/2 15:12,3708,3708,116,189930 ,
I,2018/11/2 15:12,3715,3715,344,189931 ,
I,2018/11/2 15:12,3725,5301,336,189933 ,
E,2018/11/2 15:12,3711,3711,309,189933 ,
E,2018/11/2 15:12,3708,3708,601,189935 ,
E,2018/11/2 15:12,3711,3711,215,189936 ,
E,2018/11/2 15:12,3711,3711,142,189936 ,
E,2018/11/2 15:12,3714,3711,142,189936 ,
E,2018/11/2 15:12,3708,3708,502,189937 ,
E,2018/11/2 15:12,3711,3711,116,189938 ,
E,2018/11/2 15:12,3711,3711,142,189942 ,
E,2018/11/2 15:12,3711,3711,142,189942 ,
E,2018/11/2 15:12,3711,3711,327,189942 ,
E,2018/11/2 15:12,3708,3708,129,189942 ,
E,2018/11/2 15:12,3716,5301,143,189943 ,
E,2018/11/2 15:12,3711,3711,141,189943 ,
E,2018/11/2 15:12,3713,5301,110,189943 ,
E,2018/11/2 15:12,3726,3708,502,189943 ,
E,2018/11/2 15:12,3708,3708,116,189943 ,
E,2018/11/2 15:12,3711,3711,116,189944 ,
E,2018/11/2 15:12,3715,3715,502,189945 ,
E,2018/11/2 15:12,3715,3715,111,189950 ,
E,2018/11/2 15:12,3715,3715,116,189950 ,
E,2018/11/2 15:12,3711,3711,133,189955 ,
E,2018/11/2 15:12,3711,3711,142,189955 ,
E,2018/11/2 15:12,3711,3711,303,189957 ,
E,2018/11/2 15:12,3711,3711,142,189957 ,
E,2018/11/2 15:12,3714,3708,142,189960 ,
E,2018/11/2 15:12,3708,3711,312,189961 ,
E,2018/11/2 15:12,3711,3711,502,189962 ,
I,2018/11/2 15:13,3711,3711,429,189968 ,
I,2018/11/2 15:13,3715,3715,142,189976 ,
I,2018/11/2 15:13,3715,5345,116,189976 ,
I,2018/11/2 15:13,3713,5141,133,189976 ,
I,2018/11/2 15:13,3714,3714,304,189976 ,
E,2018/11/2 15:13,3711,3711,309,189976 ,
E,2018/11/2 15:13,3711,3711,502,189982 ,
E,2018/11/2 15:13,3708,3708,502,189983 ,
E,2018/11/2 15:13,3711,3711,304,189984 ,
E,2018/11/2 15:13,3713,5301,304,189985 ,
E,2018/11/2 15:13,3711,3711,142,189987 ,
E,2018/11/2 15:13,3711,3711,142,189989 ,
E,2018/11/2 15:13,3711,3711,301,189989 ,
E,2018/11/2 15:13,3711,3711,502,189989 ,
E,2018/11/2 15:13,3711,3711,429,189989 ,
E,2018/11/2 15:13,3708,3708,116,189996 ,
E,2018/11/2 15:13,3711,3711,502,189997 ,
E,2018/11/2 15:13,3717,3714,502,189997 ,
E,2018/11/2 15:13,3726,3708,601,189999 ,
E,2018/11/2 15:13,3711,3711,142,190002 ,
I,2018/11/2 15:14,3715,3715,601,190004 ,
I,2018/11/2 15:14,3715,3715,502,190004 ,
I,2018/11/2 15:14,3720,3720,309,190006 ,
I,2018/11/2 15:14,3714,3714,116,190009 ,
I,2018/11/2 15:14,3713,5141,142,190011 ,
E,2018/11/2 15:14,3708,3708,502,190011 ,
E,2018/11/2 15:14,3711,3711,307,190011 ,
E,2018/11/2 15:14,3711,3711,609,190011 ,
E,2018/11/2 15:14,3711,3711,142,190013 ,
E,2018/11/2 15:14,3711,3711,142,190013 ,
E,2018/11/2 15:14,3711,3711,142,190013 ,
E,2018/11/2 15:14,3711,3711,115,190014 ,
E,2018/11/2 15:14,3711,3711,502,190015 ,
E,2018/11/2 15:14,3708,3708,327,190016 ,
E,2018/11/2 15:14,3711,3711,344,190018 ,
E,2018/11/2 15:14,3714,3714,502,190019 ,
E,2018/11/2 15:14,3708,3708,601,190020 ,
E,2018/11/2 15:14,3711,3711,501,190020 ,
E,2018/11/2 15:14,3708,3708,502,190020 ,
E,2018/11/2 15:14,3711,3711,502,190026 ,
E,2018/11/2 15:14,3708,3708,601,190028 ,
E,2018/11/2 15:14,3711,3711,327,190028 ,
E,2018/11/2 15:14,3711,3711,141,190030 ,
E,2018/11/2 15:14,3715,3715,116,190030 ,
E,2018/11/2 15:14,3711,3711,142,190030 ,
E,2018/11/2 15:14,3711,3711,111,190030 ,
E,2018/11/2 15:14,3708,3708,103,190030 ,
E,2018/11/2 15:14,3711,3711,133,190032 ,
E,2018/11/2 15:14,3711,3711,142,190035 ,
E,2018/11/2 15:14,3715,3507,110,190036 ,
E,2018/11/2 15:14,3708,3708,302,190036 ,
E,2018/11/2 15:14,3711,3711,141,190036 ,
I,2018/11/2 15:14,3711,3711,301,190038 ,
I,2018/11/2 15:14,3715,3715,410,190038 ,
I,2018/11/2 15:15,3717,3717,502,190042 ,
I,2018/11/2 15:15,3720,3720,502,190042 ,
I,2018/11/2 15:15,3713,5301,440,190042 ,
I,2018/11/2 15:15,3708,3708,312,190043 ,
E,2018/11/2 15:15,3709,3709,129,190044 ,
E,2018/11/2 15:15,3713,5301,429,190046 ,
E,2018/11/2 15:15,3708,3708,129,190050 ,
E,2018/11/2 15:15,3711,3711,142,190050 ,
E,2018/11/2 15:15,3712,3712,410,190050 ,
E,2018/11/2 15:15,3711,3711,601,190050 ,
E,2018/11/2 15:15,3711,3711,502,190059 ,
E,2018/11/2 15:15,3711,3711,116,190059 ,
E,2018/11/2 15:15,3708,3708,110,190060 ,
E,2018/11/2 15:15,3708,3708,601,190061 ,
E,2018/11/2 15:15,3711,3711,309,190064 ,
E,2018/11/2 15:15,3708,3708,116,190064 ,
E,2018/11/2 15:15,3711,3711,116,190064 ,
E,2018/11/2 15:15,3711,3711,502,190066 ,
E,2018/11/2 15:15,3711,3711,143,190067 ,
E,2018/11/2 15:15,3715,3715,502,190067 ,
E,2018/11/2 15:15,3708,3708,142,190067 ,
E,2018/11/2 15:15,3711,3711,142,190068 ,
E,2018/11/2 15:15,3708,3708,133,190072 ,
E,2018/11/2 15:15,3708,3708,502,190073 ,
E,2018/11/2 15:15,3711,3711,502,190073 ,
E,2018/11/2 15:15,3711,3711,502,190074 ,
I,2018/11/2 15:15,3720,3720,133,190075 ,
I,2018/11/2 15:16,3715,3715,142,190079 ,
I,2018/11/2 15:16,3708,3708,312,190079 ,
I,2018/11/2 15:16,3720,3720,133,190079 ,
E,2018/11/2 15:16,3715,3715,142,190079 ,
E,2018/11/2 15:16,3716,5301,502,190079 ,
E,2018/11/2 15:16,3708,3708,133,190081 ,
E,2018/11/2 15:16,3726,3708,137,190082 ,
E,2018/11/2 15:16,3711,3711,142,190082 ,
E,2018/11/2 15:16,3716,5301,136,190084 ,
E,2018/11/2 15:16,3715,3715,312,190084 ,
E,2018/11/2 15:16,3711,3711,142,190084 ,
E,2018/11/2 15:16,3711,3711,501,190084 ,
E,2018/11/2 15:16,3715,3715,502,190088 ,
E,2018/11/2 15:16,3715,3715,136,190089 ,
E,2018/11/2 15:16,3711,3711,305,190089 ,
E,2018/11/2 15:16,3715,3715,142,190091 ,
E,2018/11/2 15:16,3711,3711,112,190091 ,
E,2018/11/2 15:16,3715,3715,116,190094 ,
E,2018/11/2 15:16,3708,3708,501,190094 ,
E,2018/11/2 15:16,3708,3708,502,190096 ,
E,2018/11/2 15:16,3711,3711,142,190097 ,
E,2018/11/2 15:16,3711,3711,617,190099 ,
E,2018/11/2 15:16,3711,3711,142,190099 ,
E,2018/11/2 15:16,3711,3711,142,190099 ,
E,2018/11/2 15:16,3711,3711,410,190099 ,
E,2018/11/2 15:16,3716,5301,231,190099 ,
E,2018/11/2 15:16,3715,3507,110,190101 ,
E,2018/11/2 15:16,3709,3708,129,190101 ,
E,2018/11/2 15:16,3712,3712,502,190102 ,
E,2018/11/2 15:16,3711,3711,309,190102 ,
E,2018/11/2 15:16,3718,3708,429,190103 ,
E,2018/11/2 15:16,3708,3708,502,190103 ,
E,2018/11/2 15:16,3711,3711,142,190104 ,
E,2018/11/2 15:16,3715,3715,217,190108 ,
E,2018/11/2 15:16,3708,3708,327,190108 ,
E,2018/11/2 15:16,3711,3711,312,190108 ,
E,2018/11/2 15:16,3715,3715,142,190110 ,
E,2018/11/2 15:16,3711,3711,129,190110 ,
E,2018/11/2 15:16,3715,5141,309,190115 ,
E,2018/11/2 15:16,3711,3711,312,190115 ,
E,2018/11/2 15:16,3711,3711,129,190115 ,
E,2018/11/2 15:16,3711,3711,305,190115 ,
I,2018/11/2 15:16,3715,3715,143,190115 ,
I,2018/11/2 15:16,3720,3720,609,190115 ,
I,2018/11/2 15:17,3720,3720,502,190116 ,
I,2018/11/2 15:17,3709,3711,142,190118 ,
I,2018/11/2 15:17,3716,5301,142,190119 ,
I,2018/11/2 15:17,3720,3720,502,190120 ,
E,2018/11/2 15:17,3709,3708,142,190121 ,
E,2018/11/2 15:17,3708,3708,110,190122 ,
E,2018/11/2 15:17,3711,3711,116,190122 ,
E,2018/11/2 15:17,3715,101,142,190128 ,
E,2018/11/2 15:17,3717,3708,301,190128 ,
E,2018/11/2 15:17,3716,5301,141,190129 ,
E,2018/11/2 15:17,3715,3715,501,190132 ,
E,2018/11/2 15:17,3715,3715,110,190133 ,
E,2018/11/2 15:17,3715,3715,410,190133 ,
E,2018/11/2 15:17,3715,3715,501,190133 ,
E,2018/11/2 15:17,3708,3708,502,190138 ,
E,2018/11/2 15:17,3711,3711,502,190138 ,
E,2018/11/2 15:17,3711,3711,138,190144 ,
E,2018/11/2 15:17,3711,3711,502,190145 ,
E,2018/11/2 15:17,3716,5301,143,190145 ,
E,2018/11/2 15:17,3715,3715,502,190145 ,
E,2018/11/2 15:17,3714,3714,502,190149 ,
E,2018/11/2 15:17,3715,3715,502,190151 ,
E,2018/11/2 15:17,3714,3708,303,190152 ,
E,2018/11/2 15:17,3708,3708,309,190152 ,
E,2018/11/2 15:17,3714,3714,502,190152 ,
I,2018/11/2 15:18,3720,3720,142,190154 ,
I,2018/11/2 15:18,3715,3715,122,190154 ,
I,2018/11/2 15:18,3715,3715,304,190159 ,
I,2018/11/2 15:18,3713,5301,609,190159 ,
I,2018/11/2 15:18,3709,3709,110,190159 ,
E,2018/11/2 15:18,3708,3708,142,190160 ,
E,2018/11/2 15:18,3708,3708,502,190161 ,
E,2018/11/2 15:18,3715,3715,327,190162 ,
