I_E_FLAG,END_DATE,DECL_PORT,DECL_PORT_s,I_E_PORT,I_E_PORT_s
E,2018-10-31 14:37,3714,13,3714,13
E,2018-10-31 14:37,3717,16,3709,8
E,2018-10-31 14:37,3711,10,3711,10
E,2018-10-31 14:37,3711,10,3711,10
E,2018-10-31 14:37,3718,17,3718,17
E,2018-10-31 14:37,3711,10,3711,10
E,2018-10-31 14:37,3711,10,3711,10
E,2018-10-31 14:37,3708,7,3708,7
E,2018-10-31 14:37,3708,7,3708,7
E,2018-10-31 14:37,3714,13,3714,13
E,2018-10-31 14:37,3715,14,5301,24
E,2018-10-31 14:37,3708,7,3708,7
E,2018-10-31 14:37,3708,7,3708,7
E,2018-10-31 14:37,3716,15,3716,15
E,2018-10-31 14:37,3708,7,3708,7
E,2018-10-31 14:37,3714,13,3708,7
E,2018-10-31 14:37,3715,14,5301,24
E,2018-10-31 14:37,3720,18,3720,18
E,2018-10-31 14:37,3708,7,3708,7
I,2018-10-31 14:37,3711,10,3711,10
I,2018-10-31 14:37,3709,8,5141,24
I,2018-10-31 14:38,3715,14,3715,14
E,2018-10-31 14:38,3712,11,3712,11
E,2018-10-31 14:38,3712,11,3708,7
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3714,13,3714,13
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3712,11,3712,11
E,2018-10-31 14:38,3711,10,3711,10
E,2018-10-31 14:38,3720,18,3720,18
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3715,14,3715,14
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3720,18,3720,18
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3717,16,3717,16
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3715,14,5317,24
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3716,15,5301,24
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3708,7,3708,7
E,2018-10-31 14:38,3715,14,3715,14
I,2018-10-31 14:39,3717,16,3717,16
I,2018-10-31 14:39,3711,10,3711,10
I,2018-10-31 14:39,3715,14,3715,14
I,2018-10-31 14:39,3709,8,3711,10
I,2018-10-31 14:39,3714,13,3717,16
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3715,14,3715,14
E,2018-10-31 14:39,3714,13,3714,13
E,2018-10-31 14:39,3715,14,3715,14
E,2018-10-31 14:39,3714,13,3708,7
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3717,16,3709,8
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3709,8,3708,7
E,2018-10-31 14:39,3713,12,5301,24
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3716,15,5301,24
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3726,23,3708,7
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3709,8,3709,8
E,2018-10-31 14:39,3717,16,3717,16
E,2018-10-31 14:39,3708,7,3708,7
E,2018-10-31 14:39,3711,10,3711,10
E,2018-10-31 14:39,3715,14,3715,14
E,2018-10-31 14:39,3712,11,3712,11
I,2018-10-31 14:39,3708,7,3708,7
I,2018-10-31 14:40,3709,8,3709,8
I,2018-10-31 14:40,3711,10,3711,10
I,2018-10-31 14:40,3708,7,202,24
I,2018-10-31 14:40,3713,12,5301,24
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3717,16,3717,16
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3713,12,5301,24
E,2018-10-31 14:40,3715,14,3715,14
E,2018-10-31 14:40,3717,16,3717,16
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3711,10,3711,10
E,2018-10-31 14:40,3710,9,3710,9
E,2018-10-31 14:40,3714,13,3714,13
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3714,13,3714,13
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3715,14,3715,14
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3708,7,3708,7
E,2018-10-31 14:40,3711,10,3711,10
I,2018-10-31 14:40,3711,10,3711,10
I,2018-10-31 14:41,3713,12,3715,14
I,2018-10-31 14:41,3720,18,3720,18
I,2018-10-31 14:41,3713,12,5301,24
I,2018-10-31 14:41,3714,13,3717,16
E,2018-10-31 14:41,3715,14,5301,24
E,2018-10-31 14:41,3715,14,3715,14
E,2018-10-31 14:41,3708,7,3708,7
E,2018-10-31 14:41,3711,10,3711,10
E,2018-10-31 14:41,3718,17,3718,17
E,2018-10-31 14:41,3709,8,3708,7
E,2018-10-31 14:41,3715,14,3715,14
E,2018-10-31 14:41,3711,10,2225,24
E,2018-10-31 14:41,3717,16,3717,16
E,2018-10-31 14:41,3715,14,3715,14
E,2018-10-31 14:41,3714,13,3714,13
E,2018-10-31 14:41,3708,7,3708,7
E,2018-10-31 14:41,3708,7,3708,7
E,2018-10-31 14:41,3711,10,3711,10
E,2018-10-31 14:41,3708,7,3708,7
E,2018-10-31 14:41,3708,7,3708,7
I,2018-10-31 14:42,3710,9,3710,9
I,2018-10-31 14:42,3713,12,3715,14
I,2018-10-31 14:42,3717,16,3717,16
I,2018-10-31 14:42,3716,15,5301,24
I,2018-10-31 14:42,3715,14,3715,14
I,2018-10-31 14:42,3709,8,5141,24
I,2018-10-31 14:42,3705,4,3705,4
I,2018-10-31 14:42,3715,14,3715,14
E,2018-10-31 14:42,3711,10,3711,10
E,2018-10-31 14:42,3715,14,3715,14
E,2018-10-31 14:42,3714,13,3714,13
E,2018-10-31 14:42,3715,14,5301,24
E,2018-10-31 14:42,3711,10,2225,24
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3712,11,3708,7
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3717,16,3717,16
E,2018-10-31 14:42,3715,14,3715,14
E,2018-10-31 14:42,3711,10,3711,10
E,2018-10-31 14:42,3714,13,3714,13
E,2018-10-31 14:42,3715,14,3715,14
E,2018-10-31 14:42,3717,16,3717,16
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3711,10,3711,10
E,2018-10-31 14:42,3715,14,3715,14
E,2018-10-31 14:42,3715,14,3715,14
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3711,10,3711,10
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3711,10,3711,10
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3708,7,3708,7
E,2018-10-31 14:42,3712,11,3708,7
E,2018-10-31 14:42,3708,7,3708,7
I,2018-10-31 14:42,3711,10,3711,10
I,2018-10-31 14:43,3713,12,3715,14
I,2018-10-31 14:43,3711,10,3711,10
I,2018-10-31 14:43,3714,13,2244,24
E,2018-10-31 14:43,3715,14,3715,14
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3709,8,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3715,14,3715,14
E,2018-10-31 14:43,3715,14,3715,14
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3718,17,3718,17
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3715,14,3715,14
E,2018-10-31 14:43,3714,13,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3715,14,3715,14
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3711,10,3711,10
E,2018-10-31 14:43,3711,10,3711,10
E,2018-10-31 14:43,3714,13,3714,13
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
E,2018-10-31 14:43,3708,7,3708,7
I,2018-10-31 14:44,3720,18,3720,18
I,2018-10-31 14:44,3714,13,3715,14
I,2018-10-31 14:44,3720,18,3720,18
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3715,14,3715,14
E,2018-10-31 14:44,3715,14,3715,14
E,2018-10-31 14:44,3717,16,3717,16
E,2018-10-31 14:44,3711,10,3711,10
E,2018-10-31 14:44,3717,16,3717,16
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3712,11,3712,11
E,2018-10-31 14:44,3715,14,3715,14
E,2018-10-31 14:44,3726,23,3708,7
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3714,13,3714,13
E,2018-10-31 14:44,3715,14,5301,24
E,2018-10-31 14:44,3720,18,3715,14
E,2018-10-31 14:44,3708,7,3708,7
E,2018-10-31 14:44,3708,7,3708,7
I,2018-10-31 14:45,3711,10,3711,10
I,2018-10-31 14:45,3713,12,5301,24
I,2018-10-31 14:45,3720,18,3720,18
I,2018-10-31 14:45,3709,8,5317,24
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3712,11,3712,11
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3715,14,3715,14
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3714,13,3708,7
E,2018-10-31 14:45,3711,10,3711,10
E,2018-10-31 14:45,3714,13,3714,13
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3714,13,3714,13
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3711,10,2225,24
E,2018-10-31 14:45,3715,14,3715,14
E,2018-10-31 14:45,3714,13,3708,7
E,2018-10-31 14:45,3714,13,3714,13
E,2018-10-31 14:45,3708,7,3708,7
E,2018-10-31 14:45,3715,14,3715,14
E,2018-10-31 14:45,3711,10,3711,10
E,2018-10-31 14:45,3708,7,3708,7
I,2018-10-31 14:45,3717,16,3717,16
I,2018-10-31 14:46,3708,7,3708,7
I,2018-10-31 14:46,3711,10,3711,10
I,2018-10-31 14:46,3725,22,5301,24
I,2018-10-31 14:46,3711,10,3711,10
I,2018-10-31 14:46,3710,9,3710,9
I,2018-10-31 14:46,3716,15,3716,15
I,2018-10-31 14:46,3711,10,3711,10
I,2018-10-31 14:46,3710,9,3710,9
E,2018-10-31 14:46,3715,14,3715,14
E,2018-10-31 14:46,3711,10,3711,10
E,2018-10-31 14:46,3712,11,3712,11
E,2018-10-31 14:46,3715,14,3715,14
E,2018-10-31 14:46,3708,7,3708,7
E,2018-10-31 14:46,3714,13,3714,13
E,2018-10-31 14:46,3711,10,3711,10
E,2018-10-31 14:46,3709,8,3709,8
E,2018-10-31 14:46,3714,13,3714,13
E,2018-10-31 14:46,3708,7,3708,7
E,2018-10-31 14:46,3714,13,3714,13
E,2018-10-31 14:46,3715,14,3715,14
E,2018-10-31 14:46,3714,13,3708,7
E,2018-10-31 14:46,3725,22,3711,10
E,2018-10-31 14:46,3715,14,3715,14
E,2018-10-31 14:46,3714,13,3714,13
E,2018-10-31 14:46,3708,7,3708,7
E,2018-10-31 14:46,3708,7,3708,7
E,2018-10-31 14:46,3708,7,3708,7
E,2018-10-31 14:46,3708,7,3708,7
I,2018-10-31 14:47,3714,13,7214,24
I,2018-10-31 14:47,3711,10,3711,10
I,2018-10-31 14:47,3715,14,3715,14
I,2018-10-31 14:47,3709,8,5317,24
I,2018-10-31 14:47,3713,12,5141,24
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3715,14,3715,14
E,2018-10-31 14:47,3714,13,3714,13
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3711,10,3711,10
E,2018-10-31 14:47,3713,12,5141,24
E,2018-10-31 14:47,3715,14,3715,14
E,2018-10-31 14:47,3714,13,3714,13
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3711,10,3711,10
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3714,13,3714,13
E,2018-10-31 14:47,3715,14,3715,14
E,2018-10-31 14:47,3711,10,3711,10
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3714,13,3714,13
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3717,16,3717,16
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3708,7,3708,7
E,2018-10-31 14:47,3726,23,3708,7
I,2018-10-31 14:47,3713,12,5141,24
I,2018-10-31 14:47,3715,14,3715,14
I,2018-10-31 14:48,3713,12,5141,24
I,2018-10-31 14:48,3711,10,3711,10
E,2018-10-31 14:48,3720,18,3720,18
E,2018-10-31 14:48,3711,10,3711,10
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3714,13,3714,13
E,2018-10-31 14:48,3717,16,3717,16
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3711,10,2225,24
E,2018-10-31 14:48,3716,15,5301,24
E,2018-10-31 14:48,3713,12,5317,24
E,2018-10-31 14:48,3714,13,3714,13
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3720,18,3720,18
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3713,12,5141,24
E,2018-10-31 14:48,3716,15,5301,24
E,2018-10-31 14:48,3711,10,3711,10
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3711,10,3711,10
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3703,2,3708,7
E,2018-10-31 14:48,3708,7,3708,7
E,2018-10-31 14:48,3712,11,3712,11
I,2018-10-31 14:48,3715,14,3715,14
I,2018-10-31 14:49,3711,10,3711,10
I,2018-10-31 14:49,3709,8,5317,24
I,2018-10-31 14:49,3717,16,3717,16
I,2018-10-31 14:49,3711,10,3711,10
E,2018-10-31 14:49,3708,7,3708,7
E,2018-10-31 14:49,3720,18,3720,18
E,2018-10-31 14:49,3708,7,3708,7
E,2018-10-31 14:49,3713,12,5141,24
E,2018-10-31 14:49,3713,12,5141,24
E,2018-10-31 14:49,3715,14,5141,24
E,2018-10-31 14:49,3708,7,3708,7
E,2018-10-31 14:49,3711,10,3711,10
E,2018-10-31 14:49,3720,18,3720,18
E,2018-10-31 14:49,3713,12,5141,24
E,2018-10-31 14:49,3716,15,3716,15
E,2018-10-31 14:49,3708,7,3708,7
E,2018-10-31 14:49,3715,14,5301,24
E,2018-10-31 14:49,3713,12,5317,24
E,2018-10-31 14:49,3712,11,3712,11
E,2018-10-31 14:49,3726,23,3708,7
E,2018-10-31 14:49,3712,11,3712,11
E,2018-10-31 14:49,3714,13,3714,13
E,2018-10-31 14:49,3713,12,5141,24
E,2018-10-31 14:50,3708,7,3708,7
E,2018-10-31 14:50,3720,18,3720,18
E,2018-10-31 14:50,3708,7,3708,7
E,2018-10-31 14:50,3712,11,3712,11
E,2018-10-31 14:50,3708,7,3708,7
E,2018-10-31 14:50,3711,10,3711,10
E,2018-10-31 14:50,3717,16,3709,8
E,2018-10-31 14:50,3716,15,5301,24
E,2018-10-31 14:50,3711,10,3711,10
E,2018-10-31 14:50,3718,17,3718,17
E,2018-10-31 14:50,3708,7,3708,7
E,2018-10-31 14:50,3708,7,3708,7
E,2018-10-31 14:50,3720,18,3720,18
E,2018-10-31 14:50,3708,7,3708,7
E,2018-10-31 14:50,3711,10,3711,10
E,2018-10-31 14:50,3720,18,3720,18
E,2018-10-31 14:50,3708,7,3708,7
E,2018-10-31 14:50,3720,18,3720,18
E,2018-10-31 14:50,3714,13,3714,13
I,2018-10-31 14:50,3715,14,3715,14
I,2018-10-31 14:51,3715,14,3715,14
E,2018-10-31 14:51,3708,7,3708,7
E,2018-10-31 14:51,3715,14,5141,24
E,2018-10-31 14:51,3708,7,3708,7
E,2018-10-31 14:51,3726,23,3708,7
E,2018-10-31 14:51,3717,16,3717,16
E,2018-10-31 14:51,3716,15,5301,24
E,2018-10-31 14:51,3708,7,3708,7
E,2018-10-31 14:51,3708,7,3708,7
E,2018-10-31 14:51,3708,7,3708,7
E,2018-10-31 14:51,3708,7,3708,7
E,2018-10-31 14:51,3711,10,3711,10
E,2018-10-31 14:51,3711,10,3712,11
E,2018-10-31 14:51,3712,11,3712,11
E,2018-10-31 14:51,3708,7,3708,7
I,2018-10-31 14:52,3711,10,3711,10
I,2018-10-31 14:52,3715,14,3715,14
I,2018-10-31 14:52,3708,7,3708,7
I,2018-10-31 14:52,3715,14,3715,14
E,2018-10-31 14:52,3715,14,3715,14
E,2018-10-31 14:52,3712,11,3712,11
E,2018-10-31 14:52,3711,10,3711,10
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3715,14,5141,24
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3711,10,3711,10
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3711,10,3711,10
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3714,13,3714,13
E,2018-10-31 14:52,3715,14,3715,14
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3715,14,3715,14
E,2018-10-31 14:52,3714,13,3714,13
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3708,7,3708,7
E,2018-10-31 14:52,3714,13,3714,13
I,2018-10-31 14:52,3709,8,5317,24
I,2018-10-31 14:52,3713,12,5301,24
I,2018-10-31 14:53,3725,22,3725,22
I,2018-10-31 14:53,3711,10,3711,10
I,2018-10-31 14:53,3715,14,3715,14
I,2018-10-31 14:53,3711,10,3711,10
I,2018-10-31 14:53,3711,10,3711,10
E,2018-10-31 14:53,3708,7,3708,7
E,2018-10-31 14:53,3712,11,3712,11
E,2018-10-31 14:53,3708,7,3708,7
E,2018-10-31 14:53,3713,12,5141,24
E,2018-10-31 14:53,3708,7,3708,7
E,2018-10-31 14:53,3708,7,3708,7
E,2018-10-31 14:53,3716,15,5301,24
E,2018-10-31 14:53,3715,14,3715,14
E,2018-10-31 14:53,3714,13,3715,14
E,2018-10-31 14:53,3708,7,3708,7
E,2018-10-31 14:53,3711,10,3711,10
E,2018-10-31 14:53,3708,7,3708,7
E,2018-10-31 14:53,3720,18,3720,18
E,2018-10-31 14:53,3711,10,3711,10
E,2018-10-31 14:53,3715,14,3715,14
E,2018-10-31 14:53,3703,2,3708,7
E,2018-10-31 14:53,3716,15,3716,15
E,2018-10-31 14:53,3715,14,3715,14
E,2018-10-31 14:53,3711,10,2225,24
E,2018-10-31 14:53,3715,14,2317,24
I,2018-10-31 14:53,3711,10,3711,10
I,2018-10-31 14:54,3715,14,3715,14
I,2018-10-31 14:54,3711,10,3711,10
I,2018-10-31 14:54,3715,14,3715,14
E,2018-10-31 14:54,3710,9,3710,9
E,2018-10-31 14:54,3710,9,3710,9
E,2018-10-31 14:54,3725,22,3725,22
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3717,16,3709,8
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3714,13,3714,13
E,2018-10-31 14:54,3715,14,3715,14
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3714,13,3714,13
E,2018-10-31 14:54,3714,13,3714,13
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3715,14,3715,14
E,2018-10-31 14:54,3715,14,3715,14
E,2018-10-31 14:54,3708,7,3708,7
E,2018-10-31 14:54,3708,7,3708,7
I,2018-10-31 14:54,3715,14,3715,14
I,2018-10-31 14:54,3711,10,3711,10
I,2018-10-31 14:55,3711,10,3711,10
I,2018-10-31 14:55,3715,14,3715,14
I,2018-10-31 14:55,3714,13,3715,14
E,2018-10-31 14:55,3711,10,2225,24
E,2018-10-31 14:55,3714,13,3714,13
E,2018-10-31 14:55,3711,10,3711,10
E,2018-10-31 14:55,3711,10,3711,10
E,2018-10-31 14:55,3714,13,3714,13
E,2018-10-31 14:55,3708,7,3708,7
E,2018-10-31 14:55,3708,7,3708,7
E,2018-10-31 14:55,3715,14,3715,14
E,2018-10-31 14:55,3726,23,3708,7
E,2018-10-31 14:55,3708,7,3708,7
E,2018-10-31 14:55,3718,17,3718,17
E,2018-10-31 14:55,3715,14,3715,14
E,2018-10-31 14:55,3708,7,3708,7
E,2018-10-31 14:55,3708,7,3708,7
E,2018-10-31 14:55,3715,14,3715,14
E,2018-10-31 14:55,3716,15,5301,24
E,2018-10-31 14:55,3708,7,3708,7
E,2018-10-31 14:55,3711,10,3711,10
E,2018-10-31 14:55,3711,10,3711,10
E,2018-10-31 14:55,3708,7,3708,7
E,2018-10-31 14:55,3708,7,3708,7
I,2018-10-31 14:56,3709,8,5317,24
I,2018-10-31 14:56,3711,10,3711,10
I,2018-10-31 14:56,3714,13,5141,24
I,2018-10-31 14:56,3715,14,3715,14
E,2018-10-31 14:56,3708,7,3708,7
E,2018-10-31 14:56,3715,14,3715,14
E,2018-10-31 14:56,3711,10,3711,10
E,2018-10-31 14:56,3714,13,3714,13
E,2018-10-31 14:56,3712,11,3712,11
E,2018-10-31 14:56,3716,15,3716,15
E,2018-10-31 14:56,3708,7,3708,7
E,2018-10-31 14:56,3708,7,3708,7
E,2018-10-31 14:56,3708,7,3708,7
E,2018-10-31 14:56,3708,7,3708,7
E,2018-10-31 14:56,3711,10,3711,10
E,2018-10-31 14:56,3708,7,3708,7
E,2018-10-31 14:56,3711,10,3711,10
E,2018-10-31 14:56,3708,7,3708,7
E,2018-10-31 14:56,3711,10,3711,10
E,2018-10-31 14:56,3716,15,5301,24
I,2018-10-31 14:57,3720,18,3720,18
E,2018-10-31 14:57,3717,16,3717,16
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3711,10,3711,10
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3717,16,3717,16
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3715,14,5141,24
E,2018-10-31 14:57,3716,15,3716,15
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3711,10,3711,10
E,2018-10-31 14:57,3715,14,3715,14
E,2018-10-31 14:57,3715,14,5141,24
E,2018-10-31 14:57,3715,14,3715,14
E,2018-10-31 14:57,3717,16,3717,16
E,2018-10-31 14:57,3711,10,3711,10
E,2018-10-31 14:57,3708,7,3708,7
E,2018-10-31 14:57,3708,7,3708,7
I,2018-10-31 14:57,3715,14,3715,14
I,2018-10-31 14:57,3720,18,3720,18
I,2018-10-31 14:58,3715,14,3715,14
E,2018-10-31 14:58,3717,16,3717,16
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3715,14,3715,14
E,2018-10-31 14:58,3717,16,3717,16
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3717,16,3717,16
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3725,22,3725,22
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3715,14,3507,24
E,2018-10-31 14:58,3715,14,3715,14
E,2018-10-31 14:58,3711,10,3711,10
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3715,14,3715,14
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3708,7,3708,7
E,2018-10-31 14:58,3708,7,3708,7
I,2018-10-31 14:58,3709,8,3711,10
I,2018-10-31 14:58,3715,14,3715,14
I,2018-10-31 14:59,3715,14,3715,14
I,2018-10-31 14:59,3715,14,3715,14
I,2018-10-31 14:59,3711,10,3711,10
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3715,14,3715,14
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3709,8,3708,7
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3717,16,3717,16
E,2018-10-31 14:59,3725,22,3725,22
E,2018-10-31 14:59,3715,14,2233,24
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3712,11,3712,11
E,2018-10-31 14:59,3708,7,3708,7
E,2018-10-31 14:59,3717,16,3711,10
